No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
68,gini,,3,4,0.001,balanced,K-Fold (5),0.543
68,gini,,3,4,0.001,balanced,Stratified K-Fold (5),0.546
68,gini,,3,4,0.001,balanced,Leave-One-Out,0.568
68,gini,,3,4,0.001,balanced,K-Fold (10),0.6
68,gini,,3,4,0.001,balanced,Stratified K-Fold (10),0.558
69,gini,,3,4,0.01,,K-Fold (5),0.571
69,gini,,3,4,0.01,,Stratified K-Fold (5),0.546
69,gini,,3,4,0.01,,Leave-One-Out,0.703
69,gini,,3,4,0.01,,K-Fold (10),0.608
69,gini,,3,4,0.01,,Stratified K-Fold (10),0.658
70,gini,,3,4,0.01,balanced,K-Fold (5),0.571
70,gini,,3,4,0.01,balanced,Stratified K-Fold (5),0.546
70,gini,,3,4,0.01,balanced,Leave-One-Out,0.703
70,gini,,3,4,0.01,balanced,K-Fold (10),0.658
70,gini,,3,4,0.01,balanced,Stratified K-Fold (10),0.633
71,gini,,3,4,0.1,,K-Fold (5),0.429
71,gini,,3,4,0.1,,Stratified K-Fold (5),0.436
71,gini,,3,4,0.1,,Leave-One-Out,0.0
71,gini,,3,4,0.1,,K-Fold (10),0.267
71,gini,,3,4,0.1,,Stratified K-Fold (10),0.425
72,gini,,3,4,0.1,balanced,K-Fold (5),0.429
72,gini,,3,4,0.1,balanced,Stratified K-Fold (5),0.436
72,gini,,3,4,0.1,balanced,Leave-One-Out,0.378
72,gini,,3,4,0.1,balanced,K-Fold (10),0.4
72,gini,,3,4,0.1,balanced,Stratified K-Fold (10),0.425
73,gini,,3,5,0.0,,K-Fold (5),0.543
73,gini,,3,5,0.0,,Stratified K-Fold (5),0.55
73,gini,,3,5,0.0,,Leave-One-Out,0.622
73,gini,,3,5,0.0,,K-Fold (10),0.583
73,gini,,3,5,0.0,,Stratified K-Fold (10),0.683
74,gini,,3,5,0.0,balanced,K-Fold (5),0.543
74,gini,,3,5,0.0,balanced,Stratified K-Fold (5),0.55
74,gini,,3,5,0.0,balanced,Leave-One-Out,0.622
74,gini,,3,5,0.0,balanced,K-Fold (10),0.658
74,gini,,3,5,0.0,balanced,Stratified K-Fold (10),0.658
75,gini,,3,5,0.001,,K-Fold (5),0.543
75,gini,,3,5,0.001,,Stratified K-Fold (5),0.55
75,gini,,3,5,0.001,,Leave-One-Out,0.622
75,gini,,3,5,0.001,,K-Fold (10),0.583
75,gini,,3,5,0.001,,Stratified K-Fold (10),0.683
76,gini,,3,5,0.001,balanced,K-Fold (5),0.543
76,gini,,3,5,0.001,balanced,Stratified K-Fold (5),0.55
76,gini,,3,5,0.001,balanced,Leave-One-Out,0.622
76,gini,,3,5,0.001,balanced,K-Fold (10),0.658
76,gini,,3,5,0.001,balanced,Stratified K-Fold (10),0.658
77,gini,,3,5,0.01,,K-Fold (5),0.493
77,gini,,3,5,0.01,,Stratified K-Fold (5),0.55
77,gini,,3,5,0.01,,Leave-One-Out,0.622
77,gini,,3,5,0.01,,K-Fold (10),0.583
77,gini,,3,5,0.01,,Stratified K-Fold (10),0.683
78,gini,,3,5,0.01,balanced,K-Fold (5),0.518
78,gini,,3,5,0.01,balanced,Stratified K-Fold (5),0.55
78,gini,,3,5,0.01,balanced,Leave-One-Out,0.622
78,gini,,3,5,0.01,balanced,K-Fold (10),0.658
78,gini,,3,5,0.01,balanced,Stratified K-Fold (10),0.658
79,gini,,3,5,0.1,,K-Fold (5),0.429
79,gini,,3,5,0.1,,Stratified K-Fold (5),0.436
79,gini,,3,5,0.1,,Leave-One-Out,0.0
79,gini,,3,5,0.1,,K-Fold (10),0.267
79,gini,,3,5,0.1,,Stratified K-Fold (10),0.425
80,gini,,3,5,0.1,balanced,K-Fold (5),0.429
80,gini,,3,5,0.1,balanced,Stratified K-Fold (5),0.436
80,gini,,3,5,0.1,balanced,Leave-One-Out,0.378
80,gini,,3,5,0.1,balanced,K-Fold (10),0.4
80,gini,,3,5,0.1,balanced,Stratified K-Fold (10),0.425
81,gini,,4,1,0.0,,K-Fold (5),0.568
