No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
40,gini,,2,5,0.1,balanced,Leave-One-Out,0.676
40,gini,,2,5,0.1,balanced,K-Fold (10),0.467
40,gini,,2,5,0.1,balanced,Stratified K-Fold (10),0.533
41,gini,,3,1,0.0,,K-Fold (5),0.489
41,gini,,3,1,0.0,,Stratified K-Fold (5),0.568
41,gini,,3,1,0.0,,Leave-One-Out,0.486
41,gini,,3,1,0.0,,K-Fold (10),0.467
41,gini,,3,1,0.0,,Stratified K-Fold (10),0.517
42,gini,,3,1,0.0,balanced,K-Fold (5),0.546
42,gini,,3,1,0.0,balanced,Stratified K-Fold (5),0.568
42,gini,,3,1,0.0,balanced,Leave-One-Out,0.486
42,gini,,3,1,0.0,balanced,K-Fold (10),0.492
42,gini,,3,1,0.0,balanced,Stratified K-Fold (10),0.517
43,gini,,3,1,0.001,,K-Fold (5),0.489
43,gini,,3,1,0.001,,Stratified K-Fold (5),0.568
43,gini,,3,1,0.001,,Leave-One-Out,0.486
43,gini,,3,1,0.001,,K-Fold (10),0.467
43,gini,,3,1,0.001,,Stratified K-Fold (10),0.517
44,gini,,3,1,0.001,balanced,K-Fold (5),0.546
44,gini,,3,1,0.001,balanced,Stratified K-Fold (5),0.568
44,gini,,3,1,0.001,balanced,Leave-One-Out,0.486
44,gini,,3,1,0.001,balanced,K-Fold (10),0.492
44,gini,,3,1,0.001,balanced,Stratified K-Fold (10),0.517
45,gini,,3,1,0.01,,K-Fold (5),0.489
45,gini,,3,1,0.01,,Stratified K-Fold (5),0.568
45,gini,,3,1,0.01,,Leave-One-Out,0.486
45,gini,,3,1,0.01,,K-Fold (10),0.467
45,gini,,3,1,0.01,,Stratified K-Fold (10),0.517
46,gini,,3,1,0.01,balanced,K-Fold (5),0.546
46,gini,,3,1,0.01,balanced,Stratified K-Fold (5),0.568
46,gini,,3,1,0.01,balanced,Leave-One-Out,0.486
46,gini,,3,1,0.01,balanced,K-Fold (10),0.492
46,gini,,3,1,0.01,balanced,Stratified K-Fold (10),0.517
47,gini,,3,1,0.1,,K-Fold (5),0.457
47,gini,,3,1,0.1,,Stratified K-Fold (5),0.511
47,gini,,3,1,0.1,,Leave-One-Out,0.676
47,gini,,3,1,0.1,,K-Fold (10),0.383
47,gini,,3,1,0.1,,Stratified K-Fold (10),0.558
