No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
59,gini,,3,3,0.001,,Stratified K-Fold (5),0.561
59,gini,,3,3,0.001,,Leave-One-Out,0.459
59,gini,,3,3,0.001,,K-Fold (10),0.408
59,gini,,3,3,0.001,,Stratified K-Fold (10),0.425
60,gini,,3,3,0.001,balanced,K-Fold (5),0.489
60,gini,,3,3,0.001,balanced,Stratified K-Fold (5),0.561
60,gini,,3,3,0.001,balanced,Leave-One-Out,0.459
60,gini,,3,3,0.001,balanced,K-Fold (10),0.433
60,gini,,3,3,0.001,balanced,Stratified K-Fold (10),0.5
61,gini,,3,3,0.01,,K-Fold (5),0.496
61,gini,,3,3,0.01,,Stratified K-Fold (5),0.561
61,gini,,3,3,0.01,,Leave-One-Out,0.432
61,gini,,3,3,0.01,,K-Fold (10),0.358
61,gini,,3,3,0.01,,Stratified K-Fold (10),0.425
62,gini,,3,3,0.01,balanced,K-Fold (5),0.489
62,gini,,3,3,0.01,balanced,Stratified K-Fold (5),0.561
62,gini,,3,3,0.01,balanced,Leave-One-Out,0.432
62,gini,,3,3,0.01,balanced,K-Fold (10),0.383
62,gini,,3,3,0.01,balanced,Stratified K-Fold (10),0.5
63,gini,,3,3,0.1,,K-Fold (5),0.325
63,gini,,3,3,0.1,,Stratified K-Fold (5),0.429
63,gini,,3,3,0.1,,Leave-One-Out,0.0
63,gini,,3,3,0.1,,K-Fold (10),0.3
63,gini,,3,3,0.1,,Stratified K-Fold (10),0.45
64,gini,,3,3,0.1,balanced,K-Fold (5),0.375
64,gini,,3,3,0.1,balanced,Stratified K-Fold (5),0.429
64,gini,,3,3,0.1,balanced,Leave-One-Out,0.486
64,gini,,3,3,0.1,balanced,K-Fold (10),0.467
64,gini,,3,3,0.1,balanced,Stratified K-Fold (10),0.483
65,gini,,3,4,0.0,,K-Fold (5),0.436
65,gini,,3,4,0.0,,Stratified K-Fold (5),0.532
65,gini,,3,4,0.0,,Leave-One-Out,0.405
65,gini,,3,4,0.0,,K-Fold (10),0.4
65,gini,,3,4,0.0,,Stratified K-Fold (10),0.442
66,gini,,3,4,0.0,balanced,K-Fold (5),0.461
66,gini,,3,4,0.0,balanced,Stratified K-Fold (5),0.532
66,gini,,3,4,0.0,balanced,Leave-One-Out,0.405
66,gini,,3,4,0.0,balanced,K-Fold (10),0.4
66,gini,,3,4,0.0,balanced,Stratified K-Fold (10),0.417
67,gini,,3,4,0.001,,K-Fold (5),0.436
67,gini,,3,4,0.001,,Stratified K-Fold (5),0.532
67,gini,,3,4,0.001,,Leave-One-Out,0.405
67,gini,,3,4,0.001,,K-Fold (10),0.4
67,gini,,3,4,0.001,,Stratified K-Fold (10),0.442
68,gini,,3,4,0.001,balanced,K-Fold (5),0.461
68,gini,,3,4,0.001,balanced,Stratified K-Fold (5),0.532
68,gini,,3,4,0.001,balanced,Leave-One-Out,0.405
68,gini,,3,4,0.001,balanced,K-Fold (10),0.4
68,gini,,3,4,0.001,balanced,Stratified K-Fold (10),0.417
69,gini,,3,4,0.01,,K-Fold (5),0.407
69,gini,,3,4,0.01,,Stratified K-Fold (5),0.532
69,gini,,3,4,0.01,,Leave-One-Out,0.378
69,gini,,3,4,0.01,,K-Fold (10),0.35
69,gini,,3,4,0.01,,Stratified K-Fold (10),0.442
70,gini,,3,4,0.01,balanced,K-Fold (5),0.432
70,gini,,3,4,0.01,balanced,Stratified K-Fold (5),0.532
70,gini,,3,4,0.01,balanced,Leave-One-Out,0.378
70,gini,,3,4,0.01,balanced,K-Fold (10),0.35
70,gini,,3,4,0.01,balanced,Stratified K-Fold (10),0.417
71,gini,,3,4,0.1,,K-Fold (5),0.325
71,gini,,3,4,0.1,,Stratified K-Fold (5),0.429
71,gini,,3,4,0.1,,Leave-One-Out,0.0
71,gini,,3,4,0.1,,K-Fold (10),0.3
71,gini,,3,4,0.1,,Stratified K-Fold (10),0.45
72,gini,,3,4,0.1,balanced,K-Fold (5),0.375
72,gini,,3,4,0.1,balanced,Stratified K-Fold (5),0.429
72,gini,,3,4,0.1,balanced,Leave-One-Out,0.486
72,gini,,3,4,0.1,balanced,K-Fold (10),0.467
72,gini,,3,4,0.1,balanced,Stratified K-Fold (10),0.483
73,gini,,3,5,0.0,,K-Fold (5),0.411
73,gini,,3,5,0.0,,Stratified K-Fold (5),0.507
73,gini,,3,5,0.0,,Leave-One-Out,0.216
73,gini,,3,5,0.0,,K-Fold (10),0.317
73,gini,,3,5,0.0,,Stratified K-Fold (10),0.392
74,gini,,3,5,0.0,balanced,K-Fold (5),0.411
74,gini,,3,5,0.0,balanced,Stratified K-Fold (5),0.507
74,gini,,3,5,0.0,balanced,Leave-One-Out,0.243
