No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
74,gini,,3,5,0.0,balanced,Stratified K-Fold (5),0.621
74,gini,,3,5,0.0,balanced,Leave-One-Out,0.405
74,gini,,3,5,0.0,balanced,K-Fold (10),0.458
74,gini,,3,5,0.0,balanced,Stratified K-Fold (10),0.533
75,gini,,3,5,0.001,,K-Fold (5),0.436
75,gini,,3,5,0.001,,Stratified K-Fold (5),0.621
75,gini,,3,5,0.001,,Leave-One-Out,0.432
75,gini,,3,5,0.001,,K-Fold (10),0.45
75,gini,,3,5,0.001,,Stratified K-Fold (10),0.558
76,gini,,3,5,0.001,balanced,K-Fold (5),0.436
76,gini,,3,5,0.001,balanced,Stratified K-Fold (5),0.621
76,gini,,3,5,0.001,balanced,Leave-One-Out,0.405
76,gini,,3,5,0.001,balanced,K-Fold (10),0.458
76,gini,,3,5,0.001,balanced,Stratified K-Fold (10),0.533
77,gini,,3,5,0.01,,K-Fold (5),0.436
77,gini,,3,5,0.01,,Stratified K-Fold (5),0.621
77,gini,,3,5,0.01,,Leave-One-Out,0.432
77,gini,,3,5,0.01,,K-Fold (10),0.45
77,gini,,3,5,0.01,,Stratified K-Fold (10),0.558
78,gini,,3,5,0.01,balanced,K-Fold (5),0.436
78,gini,,3,5,0.01,balanced,Stratified K-Fold (5),0.621
78,gini,,3,5,0.01,balanced,Leave-One-Out,0.405
78,gini,,3,5,0.01,balanced,K-Fold (10),0.458
78,gini,,3,5,0.01,balanced,Stratified K-Fold (10),0.533
79,gini,,3,5,0.1,,K-Fold (5),0.411
79,gini,,3,5,0.1,,Stratified K-Fold (5),0.511
79,gini,,3,5,0.1,,Leave-One-Out,0.676
79,gini,,3,5,0.1,,K-Fold (10),0.35
79,gini,,3,5,0.1,,Stratified K-Fold (10),0.5
80,gini,,3,5,0.1,balanced,K-Fold (5),0.411
80,gini,,3,5,0.1,balanced,Stratified K-Fold (5),0.511
80,gini,,3,5,0.1,balanced,Leave-One-Out,0.676
80,gini,,3,5,0.1,balanced,K-Fold (10),0.433
80,gini,,3,5,0.1,balanced,Stratified K-Fold (10),0.508
81,gini,,4,1,0.0,,K-Fold (5),0.65
81,gini,,4,1,0.0,,Stratified K-Fold (5),0.593
81,gini,,4,1,0.0,,Leave-One-Out,0.568
81,gini,,4,1,0.0,,K-Fold (10),0.508
81,gini,,4,1,0.0,,Stratified K-Fold (10),0.625
82,gini,,4,1,0.0,balanced,K-Fold (5),0.625
82,gini,,4,1,0.0,balanced,Stratified K-Fold (5),0.593
82,gini,,4,1,0.0,balanced,Leave-One-Out,0.568
82,gini,,4,1,0.0,balanced,K-Fold (10),0.533
82,gini,,4,1,0.0,balanced,Stratified K-Fold (10),0.583
83,gini,,4,1,0.001,,K-Fold (5),0.65
83,gini,,4,1,0.001,,Stratified K-Fold (5),0.593
83,gini,,4,1,0.001,,Leave-One-Out,0.568
83,gini,,4,1,0.001,,K-Fold (10),0.508
83,gini,,4,1,0.001,,Stratified K-Fold (10),0.625
84,gini,,4,1,0.001,balanced,K-Fold (5),0.625
84,gini,,4,1,0.001,balanced,Stratified K-Fold (5),0.593
84,gini,,4,1,0.001,balanced,Leave-One-Out,0.568
84,gini,,4,1,0.001,balanced,K-Fold (10),0.533
84,gini,,4,1,0.001,balanced,Stratified K-Fold (10),0.583
85,gini,,4,1,0.01,,K-Fold (5),0.65
85,gini,,4,1,0.01,,Stratified K-Fold (5),0.593
85,gini,,4,1,0.01,,Leave-One-Out,0.568
85,gini,,4,1,0.01,,K-Fold (10),0.508
85,gini,,4,1,0.01,,Stratified K-Fold (10),0.625
86,gini,,4,1,0.01,balanced,K-Fold (5),0.625
86,gini,,4,1,0.01,balanced,Stratified K-Fold (5),0.593
86,gini,,4,1,0.01,balanced,Leave-One-Out,0.568
86,gini,,4,1,0.01,balanced,K-Fold (10),0.533
86,gini,,4,1,0.01,balanced,Stratified K-Fold (10),0.583
87,gini,,4,1,0.1,,K-Fold (5),0.411
87,gini,,4,1,0.1,,Stratified K-Fold (5),0.511
87,gini,,4,1,0.1,,Leave-One-Out,0.676
87,gini,,4,1,0.1,,K-Fold (10),0.35
87,gini,,4,1,0.1,,Stratified K-Fold (10),0.5
88,gini,,4,1,0.1,balanced,K-Fold (5),0.411
88,gini,,4,1,0.1,balanced,Stratified K-Fold (5),0.511
88,gini,,4,1,0.1,balanced,Leave-One-Out,0.676
88,gini,,4,1,0.1,balanced,K-Fold (10),0.433
88,gini,,4,1,0.1,balanced,Stratified K-Fold (10),0.508
89,gini,,4,2,0.0,,K-Fold (5),0.679
89,gini,,4,2,0.0,,Stratified K-Fold (5),0.593
89,gini,,4,2,0.0,,Leave-One-Out,0.568
89,gini,,4,2,0.0,,K-Fold (10),0.575
89,gini,,4,2,0.0,,Stratified K-Fold (10),0.592
90,gini,,4,2,0.0,balanced,K-Fold (5),0.679
90,gini,,4,2,0.0,balanced,Stratified K-Fold (5),0.593
90,gini,,4,2,0.0,balanced,Leave-One-Out,0.568
90,gini,,4,2,0.0,balanced,K-Fold (10),0.6
90,gini,,4,2,0.0,balanced,Stratified K-Fold (10),0.55
91,gini,,4,2,0.001,,K-Fold (5),0.679
91,gini,,4,2,0.001,,Stratified K-Fold (5),0.593
91,gini,,4,2,0.001,,Leave-One-Out,0.568
