No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
31,gini,,2,4,0.1,,K-Fold (10),0.35
31,gini,,2,4,0.1,,Stratified K-Fold (10),0.5
32,gini,,2,4,0.1,balanced,K-Fold (5),0.486
32,gini,,2,4,0.1,balanced,Stratified K-Fold (5),0.482
32,gini,,2,4,0.1,balanced,Leave-One-Out,0.676
32,gini,,2,4,0.1,balanced,K-Fold (10),0.433
32,gini,,2,4,0.1,balanced,Stratified K-Fold (10),0.508
33,gini,,2,5,0.0,,K-Fold (5),0.414
33,gini,,2,5,0.0,,Stratified K-Fold (5),0.539
33,gini,,2,5,0.0,,Leave-One-Out,0.405
33,gini,,2,5,0.0,,K-Fold (10),0.367
33,gini,,2,5,0.0,,Stratified K-Fold (10),0.483
34,gini,,2,5,0.0,balanced,K-Fold (5),0.414
34,gini,,2,5,0.0,balanced,Stratified K-Fold (5),0.539
34,gini,,2,5,0.0,balanced,Leave-One-Out,0.405
34,gini,,2,5,0.0,balanced,K-Fold (10),0.367
34,gini,,2,5,0.0,balanced,Stratified K-Fold (10),0.508
35,gini,,2,5,0.001,,K-Fold (5),0.414
35,gini,,2,5,0.001,,Stratified K-Fold (5),0.539
35,gini,,2,5,0.001,,Leave-One-Out,0.405
35,gini,,2,5,0.001,,K-Fold (10),0.367
35,gini,,2,5,0.001,,Stratified K-Fold (10),0.483
36,gini,,2,5,0.001,balanced,K-Fold (5),0.414
36,gini,,2,5,0.001,balanced,Stratified K-Fold (5),0.539
36,gini,,2,5,0.001,balanced,Leave-One-Out,0.405
36,gini,,2,5,0.001,balanced,K-Fold (10),0.367
36,gini,,2,5,0.001,balanced,Stratified K-Fold (10),0.508
37,gini,,2,5,0.01,,K-Fold (5),0.439
37,gini,,2,5,0.01,,Stratified K-Fold (5),0.539
37,gini,,2,5,0.01,,Leave-One-Out,0.405
37,gini,,2,5,0.01,,K-Fold (10),0.367
37,gini,,2,5,0.01,,Stratified K-Fold (10),0.483
38,gini,,2,5,0.01,balanced,K-Fold (5),0.464
38,gini,,2,5,0.01,balanced,Stratified K-Fold (5),0.539
38,gini,,2,5,0.01,balanced,Leave-One-Out,0.405
38,gini,,2,5,0.01,balanced,K-Fold (10),0.367
38,gini,,2,5,0.01,balanced,Stratified K-Fold (10),0.508
39,gini,,2,5,0.1,,K-Fold (5),0.486
39,gini,,2,5,0.1,,Stratified K-Fold (5),0.482
39,gini,,2,5,0.1,,Leave-One-Out,0.676
39,gini,,2,5,0.1,,K-Fold (10),0.35
39,gini,,2,5,0.1,,Stratified K-Fold (10),0.5
40,gini,,2,5,0.1,balanced,K-Fold (5),0.486
40,gini,,2,5,0.1,balanced,Stratified K-Fold (5),0.482
40,gini,,2,5,0.1,balanced,Leave-One-Out,0.676
40,gini,,2,5,0.1,balanced,K-Fold (10),0.433
40,gini,,2,5,0.1,balanced,Stratified K-Fold (10),0.508
41,gini,,3,1,0.0,,K-Fold (5),0.475
41,gini,,3,1,0.0,,Stratified K-Fold (5),0.507
41,gini,,3,1,0.0,,Leave-One-Out,0.541
41,gini,,3,1,0.0,,K-Fold (10),0.467
41,gini,,3,1,0.0,,Stratified K-Fold (10),0.542
42,gini,,3,1,0.0,balanced,K-Fold (5),0.525
42,gini,,3,1,0.0,balanced,Stratified K-Fold (5),0.507
42,gini,,3,1,0.0,balanced,Leave-One-Out,0.541
42,gini,,3,1,0.0,balanced,K-Fold (10),0.467
42,gini,,3,1,0.0,balanced,Stratified K-Fold (10),0.567
43,gini,,3,1,0.001,,K-Fold (5),0.475
43,gini,,3,1,0.001,,Stratified K-Fold (5),0.507
43,gini,,3,1,0.001,,Leave-One-Out,0.541
43,gini,,3,1,0.001,,K-Fold (10),0.467
43,gini,,3,1,0.001,,Stratified K-Fold (10),0.542
44,gini,,3,1,0.001,balanced,K-Fold (5),0.525
44,gini,,3,1,0.001,balanced,Stratified K-Fold (5),0.507
44,gini,,3,1,0.001,balanced,Leave-One-Out,0.541
44,gini,,3,1,0.001,balanced,K-Fold (10),0.467
44,gini,,3,1,0.001,balanced,Stratified K-Fold (10),0.567
45,gini,,3,1,0.01,,K-Fold (5),0.475
45,gini,,3,1,0.01,,Stratified K-Fold (5),0.507
45,gini,,3,1,0.01,,Leave-One-Out,0.541
45,gini,,3,1,0.01,,K-Fold (10),0.467
45,gini,,3,1,0.01,,Stratified K-Fold (10),0.508
46,gini,,3,1,0.01,balanced,K-Fold (5),0.525
46,gini,,3,1,0.01,balanced,Stratified K-Fold (5),0.507
46,gini,,3,1,0.01,balanced,Leave-One-Out,0.541
46,gini,,3,1,0.01,balanced,K-Fold (10),0.467
46,gini,,3,1,0.01,balanced,Stratified K-Fold (10),0.533
47,gini,,3,1,0.1,,K-Fold (5),0.486
47,gini,,3,1,0.1,,Stratified K-Fold (5),0.482
47,gini,,3,1,0.1,,Leave-One-Out,0.676
47,gini,,3,1,0.1,,K-Fold (10),0.35
47,gini,,3,1,0.1,,Stratified K-Fold (10),0.5
48,gini,,3,1,0.1,balanced,K-Fold (5),0.486
48,gini,,3,1,0.1,balanced,Stratified K-Fold (5),0.482
48,gini,,3,1,0.1,balanced,Leave-One-Out,0.676
48,gini,,3,1,0.1,balanced,K-Fold (10),0.433
48,gini,,3,1,0.1,balanced,Stratified K-Fold (10),0.508
49,gini,,3,2,0.0,,K-Fold (5),0.475
49,gini,,3,2,0.0,,Stratified K-Fold (5),0.504
49,gini,,3,2,0.0,,Leave-One-Out,0.541
49,gini,,3,2,0.0,,K-Fold (10),0.433
49,gini,,3,2,0.0,,Stratified K-Fold (10),0.558
50,gini,,3,2,0.0,balanced,K-Fold (5),0.525
50,gini,,3,2,0.0,balanced,Stratified K-Fold (5),0.504
50,gini,,3,2,0.0,balanced,Leave-One-Out,0.541
50,gini,,3,2,0.0,balanced,K-Fold (10),0.467
50,gini,,3,2,0.0,balanced,Stratified K-Fold (10),0.567
51,gini,,3,2,0.001,,K-Fold (5),0.475
51,gini,,3,2,0.001,,Stratified K-Fold (5),0.504
51,gini,,3,2,0.001,,Leave-One-Out,0.541
51,gini,,3,2,0.001,,K-Fold (10),0.433
51,gini,,3,2,0.001,,Stratified K-Fold (10),0.558
52,gini,,3,2,0.001,balanced,K-Fold (5),0.525
52,gini,,3,2,0.001,balanced,Stratified K-Fold (5),0.504
52,gini,,3,2,0.001,balanced,Leave-One-Out,0.541
52,gini,,3,2,0.001,balanced,K-Fold (10),0.467
52,gini,,3,2,0.001,balanced,Stratified K-Fold (10),0.567
53,gini,,3,2,0.01,,K-Fold (5),0.475
53,gini,,3,2,0.01,,Stratified K-Fold (5),0.504
53,gini,,3,2,0.01,,Leave-One-Out,0.541
53,gini,,3,2,0.01,,K-Fold (10),0.433
53,gini,,3,2,0.01,,Stratified K-Fold (10),0.558
54,gini,,3,2,0.01,balanced,K-Fold (5),0.525
54,gini,,3,2,0.01,balanced,Stratified K-Fold (5),0.504
54,gini,,3,2,0.01,balanced,Leave-One-Out,0.541
54,gini,,3,2,0.01,balanced,K-Fold (10),0.467
54,gini,,3,2,0.01,balanced,Stratified K-Fold (10),0.567
55,gini,,3,2,0.1,,K-Fold (5),0.486
55,gini,,3,2,0.1,,Stratified K-Fold (5),0.482
55,gini,,3,2,0.1,,Leave-One-Out,0.676
55,gini,,3,2,0.1,,K-Fold (10),0.35
55,gini,,3,2,0.1,,Stratified K-Fold (10),0.5
56,gini,,3,2,0.1,balanced,K-Fold (5),0.486
56,gini,,3,2,0.1,balanced,Stratified K-Fold (5),0.482
56,gini,,3,2,0.1,balanced,Leave-One-Out,0.676
56,gini,,3,2,0.1,balanced,K-Fold (10),0.433
56,gini,,3,2,0.1,balanced,Stratified K-Fold (10),0.508
57,gini,,3,3,0.0,,K-Fold (5),0.5
57,gini,,3,3,0.0,,Stratified K-Fold (5),0.586
57,gini,,3,3,0.0,,Leave-One-Out,0.486
57,gini,,3,3,0.0,,K-Fold (10),0.508
57,gini,,3,3,0.0,,Stratified K-Fold (10),0.417
58,gini,,3,3,0.0,balanced,K-Fold (5),0.55
58,gini,,3,3,0.0,balanced,Stratified K-Fold (5),0.586
58,gini,,3,3,0.0,balanced,Leave-One-Out,0.514
58,gini,,3,3,0.0,balanced,K-Fold (10),0.492
