No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
53,gini,,3,2,0.01,,K-Fold (5),0.536
53,gini,,3,2,0.01,,Stratified K-Fold (5),0.621
53,gini,,3,2,0.01,,Leave-One-Out,0.622
53,gini,,3,2,0.01,,K-Fold (10),0.45
53,gini,,3,2,0.01,,Stratified K-Fold (10),0.633
54,gini,,3,2,0.01,balanced,K-Fold (5),0.536
54,gini,,3,2,0.01,balanced,Stratified K-Fold (5),0.621
54,gini,,3,2,0.01,balanced,Leave-One-Out,0.622
54,gini,,3,2,0.01,balanced,K-Fold (10),0.6
54,gini,,3,2,0.01,balanced,Stratified K-Fold (10),0.608
55,gini,,3,2,0.1,,K-Fold (5),0.439
55,gini,,3,2,0.1,,Stratified K-Fold (5),0.511
55,gini,,3,2,0.1,,Leave-One-Out,0.676
55,gini,,3,2,0.1,,K-Fold (10),0.383
55,gini,,3,2,0.1,,Stratified K-Fold (10),0.558
56,gini,,3,2,0.1,balanced,K-Fold (5),0.439
56,gini,,3,2,0.1,balanced,Stratified K-Fold (5),0.511
56,gini,,3,2,0.1,balanced,Leave-One-Out,0.676
56,gini,,3,2,0.1,balanced,K-Fold (10),0.467
56,gini,,3,2,0.1,balanced,Stratified K-Fold (10),0.533
57,gini,,3,3,0.0,,K-Fold (5),0.543
57,gini,,3,3,0.0,,Stratified K-Fold (5),0.675
57,gini,,3,3,0.0,,Leave-One-Out,0.703
57,gini,,3,3,0.0,,K-Fold (10),0.5
57,gini,,3,3,0.0,,Stratified K-Fold (10),0.5
58,gini,,3,3,0.0,balanced,K-Fold (5),0.543
58,gini,,3,3,0.0,balanced,Stratified K-Fold (5),0.675
58,gini,,3,3,0.0,balanced,Leave-One-Out,0.676
58,gini,,3,3,0.0,balanced,K-Fold (10),0.5
58,gini,,3,3,0.0,balanced,Stratified K-Fold (10),0.475
59,gini,,3,3,0.001,,K-Fold (5),0.543
59,gini,,3,3,0.001,,Stratified K-Fold (5),0.675
59,gini,,3,3,0.001,,Leave-One-Out,0.703
59,gini,,3,3,0.001,,K-Fold (10),0.5
59,gini,,3,3,0.001,,Stratified K-Fold (10),0.5
60,gini,,3,3,0.001,balanced,K-Fold (5),0.543
60,gini,,3,3,0.001,balanced,Stratified K-Fold (5),0.675
60,gini,,3,3,0.001,balanced,Leave-One-Out,0.676
60,gini,,3,3,0.001,balanced,K-Fold (10),0.5
60,gini,,3,3,0.001,balanced,Stratified K-Fold (10),0.475
61,gini,,3,3,0.01,,K-Fold (5),0.543
61,gini,,3,3,0.01,,Stratified K-Fold (5),0.675
61,gini,,3,3,0.01,,Leave-One-Out,0.703
61,gini,,3,3,0.01,,K-Fold (10),0.5
61,gini,,3,3,0.01,,Stratified K-Fold (10),0.475
62,gini,,3,3,0.01,balanced,K-Fold (5),0.543
62,gini,,3,3,0.01,balanced,Stratified K-Fold (5),0.675
62,gini,,3,3,0.01,balanced,Leave-One-Out,0.676
62,gini,,3,3,0.01,balanced,K-Fold (10),0.5
62,gini,,3,3,0.01,balanced,Stratified K-Fold (10),0.45
63,gini,,3,3,0.1,,K-Fold (5),0.439
63,gini,,3,3,0.1,,Stratified K-Fold (5),0.511
63,gini,,3,3,0.1,,Leave-One-Out,0.676
63,gini,,3,3,0.1,,K-Fold (10),0.383
63,gini,,3,3,0.1,,Stratified K-Fold (10),0.558
64,gini,,3,3,0.1,balanced,K-Fold (5),0.439
64,gini,,3,3,0.1,balanced,Stratified K-Fold (5),0.511
64,gini,,3,3,0.1,balanced,Leave-One-Out,0.676
64,gini,,3,3,0.1,balanced,K-Fold (10),0.467
64,gini,,3,3,0.1,balanced,Stratified K-Fold (10),0.533
65,gini,,3,4,0.0,,K-Fold (5),0.543
65,gini,,3,4,0.0,,Stratified K-Fold (5),0.596
65,gini,,3,4,0.0,,Leave-One-Out,0.649
65,gini,,3,4,0.0,,K-Fold (10),0.5
65,gini,,3,4,0.0,,Stratified K-Fold (10),0.625
66,gini,,3,4,0.0,balanced,K-Fold (5),0.543
66,gini,,3,4,0.0,balanced,Stratified K-Fold (5),0.671
66,gini,,3,4,0.0,balanced,Leave-One-Out,0.622
66,gini,,3,4,0.0,balanced,K-Fold (10),0.558
66,gini,,3,4,0.0,balanced,Stratified K-Fold (10),0.6
67,gini,,3,4,0.001,,K-Fold (5),0.543
67,gini,,3,4,0.001,,Stratified K-Fold (5),0.596
67,gini,,3,4,0.001,,Leave-One-Out,0.649
67,gini,,3,4,0.001,,K-Fold (10),0.5
67,gini,,3,4,0.001,,Stratified K-Fold (10),0.625
68,gini,,3,4,0.001,balanced,K-Fold (5),0.543
68,gini,,3,4,0.001,balanced,Stratified K-Fold (5),0.671
68,gini,,3,4,0.001,balanced,Leave-One-Out,0.622
68,gini,,3,4,0.001,balanced,K-Fold (10),0.558
68,gini,,3,4,0.001,balanced,Stratified K-Fold (10),0.6
69,gini,,3,4,0.01,,K-Fold (5),0.543
69,gini,,3,4,0.01,,Stratified K-Fold (5),0.596
69,gini,,3,4,0.01,,Leave-One-Out,0.649
69,gini,,3,4,0.01,,K-Fold (10),0.5
69,gini,,3,4,0.01,,Stratified K-Fold (10),0.625
70,gini,,3,4,0.01,balanced,K-Fold (5),0.543
70,gini,,3,4,0.01,balanced,Stratified K-Fold (5),0.671
70,gini,,3,4,0.01,balanced,Leave-One-Out,0.622
70,gini,,3,4,0.01,balanced,K-Fold (10),0.558
70,gini,,3,4,0.01,balanced,Stratified K-Fold (10),0.6
71,gini,,3,4,0.1,,K-Fold (5),0.439
71,gini,,3,4,0.1,,Stratified K-Fold (5),0.511
71,gini,,3,4,0.1,,Leave-One-Out,0.676
71,gini,,3,4,0.1,,K-Fold (10),0.383
71,gini,,3,4,0.1,,Stratified K-Fold (10),0.558
72,gini,,3,4,0.1,balanced,K-Fold (5),0.439
